Time (s)	Channel 0	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
17.390000	-0.035081	-0.101579	0.118986	-0.212359	0.726769	0.041691	0.759634	0.168991
17.400000	-0.039267	-0.107697	0.117698	-0.207852	0.729988	0.042657	0.758024	0.169313
17.410000	-0.037013	-0.110917	0.117376	-0.209784	0.733208	0.045233	0.758668	0.172533
17.420000	-0.040555	-0.103833	0.118664	-0.205598	0.728700	0.041047	0.758990	0.170923
17.430000	-0.037335	-0.105765	0.116410	-0.216223	0.723549	0.041369	0.762210	0.175109
17.440000	-0.036691	-0.106731	0.114156	-0.214935	0.729988	0.045877	0.761566	0.173499
17.450000	-0.034437	-0.097715	0.123816	-0.207852	0.729988	0.045233	0.763176	0.176075
17.460000	-0.034759	-0.100291	0.120274	-0.215579	0.728700	0.045877	0.759956	0.170279
17.470000	-0.034115	-0.095461	0.120596	-0.213647	0.724515	0.042979	0.759634	0.170279
17.480000	-0.038945	-0.098037	0.122528	-0.213969	0.726769	0.045877	0.761566	0.172211
17.490000	-0.039267	-0.095783	0.118986	-0.215257	0.724193	0.044589	0.764142	0.174787
17.500000	-0.034759	-0.093851	0.118986	-0.211715	0.729666	0.045877	0.757380	0.168669
17.510000	-0.032827	-0.098681	0.114800	-0.217511	0.729666	0.047809	0.762210	0.173499
17.520000	-0.035403	-0.096749	0.116410	-0.211393	0.726125	0.040403	0.758024	0.174143
17.530000	-0.032183	-0.096105	0.120274	-0.209140	0.729344	0.041369	0.757702	0.173177
17.540000	-0.034437	-0.096105	0.115766	-0.213969	0.728378	0.042013	0.759634	0.176075
17.550000	-0.035725	-0.099325	0.119308	-0.213325	0.725803	0.037827	0.758990	0.177685
17.560000	-0.032505	-0.094817	0.116732	-0.215257	0.728700	0.041369	0.758346	0.172533
17.570000	-0.038301	-0.098037	0.117054	-0.209140	0.729988	0.042979	0.758346	0.174143
17.580000	-0.041521	-0.104799	0.124460	-0.210427	0.729988	0.044589	0.762532	0.175753
17.590000	-0.041843	-0.106087	0.118342	-0.211393	0.730954	0.043623	0.761888	0.174143
17.600000	-0.034759	-0.101901	0.118342	-0.215257	0.732564	0.047809	0.767361	0.178651
17.610000	-0.036369	-0.101579	0.118664	-0.216223	0.729666	0.046843	0.763498	0.170279
17.620000	-0.040555	-0.106409	0.121240	-0.219443	0.726125	0.042979	0.764786	0.174787
17.630000	-0.040877	-0.107375	0.116732	-0.213647	0.725803	0.041691	0.758668	0.172211
17.640000	-0.038301	-0.098037	0.113190	-0.214613	0.723871	0.044911	0.761244	0.170601
17.650000	-0.035403	-0.105765	0.110614	-0.216545	0.729022	0.046199	0.754804	0.167381
17.660000	-0.043453	-0.102223	0.116732	-0.209462	0.724515	0.041047	0.757702	0.173821
17.670000	-0.038623	-0.100291	0.114156	-0.210749	0.725159	0.042657	0.757702	0.172211
17.680000	-0.033793	-0.098359	0.116410	-0.213969	0.725481	0.044267	0.758668	0.170601
17.690000	-0.037013	-0.099969	0.119630	-0.214613	0.725481	0.041691	0.756736	0.171889
17.700000	-0.034115	-0.093207	0.120918	-0.212681	0.727734	0.044911	0.758990	0.170279
17.710000	-0.038945	-0.102867	0.117054	-0.211715	0.729022	0.038793	0.754482	0.174143
17.720000	-0.032505	-0.093207	0.123816	-0.216867	0.729022	0.044911	0.760278	0.170601
17.730000	-0.031217	-0.093529	0.124460	-0.217189	0.727091	0.039759	0.756092	0.169957
17.740000	-0.035725	-0.099003	0.121884	-0.211071	0.735140	0.044267	0.758024	0.172211
17.750000	-0.036691	-0.101257	0.119952	-0.217511	0.727091	0.039115	0.757380	0.169313
17.760000	-0.037979	-0.100935	0.124782	-0.209140	0.735140	0.041369	0.752872	0.169635
17.770000	-0.035081	-0.097715	0.122850	-0.217189	0.722905	0.033963	0.750618	0.166093
17.780000	-0.043453	-0.101579	0.126392	-0.208496	0.733530	0.044589	0.754482	0.164805
17.790000	-0.041521	-0.101579	0.124782	-0.211071	0.729344	0.042657	0.758346	0.169313
17.800000	-0.039589	-0.103511	0.120274	-0.215257	0.729666	0.048453	0.761566	0.168991
17.810000	-0.044741	-0.105443	0.126070	-0.209462	0.729666	0.042013	0.754160	0.166737
17.820000	-0.040233	-0.105443	0.123816	-0.210427	0.731276	0.043945	0.756736	0.164161
17.830000	-0.044741	-0.106409	0.129290	-0.212359	0.730954	0.048775	0.761888	0.167059
17.840000	-0.043775	-0.104477	0.125748	-0.213647	0.728700	0.042979	0.756092	0.167059
17.850000	-0.048605	-0.109307	0.125104	-0.209784	0.735784	0.049419	0.761888	0.168025
17.860000	-0.044741	-0.108663	0.129934	-0.209140	0.733530	0.046199	0.759312	0.168347
17.870000	-0.041199	-0.104155	0.129290	-0.213003	0.733208	0.048131	0.758990	0.166737
17.880000	-0.049893	-0.109629	0.128646	-0.208818	0.730632	0.041691	0.756414	0.170601
17.890000	-0.042487	-0.102545	0.134764	-0.208818	0.731276	0.044267	0.759312	0.165449
17.900000	-0.044419	-0.103511	0.128968	-0.215257	0.729666	0.045555	0.758990	0.164805
17.910000	-0.052469	-0.109307	0.134442	-0.212681	0.725159	0.040081	0.763176	0.173499
17.920000	-0.042487	-0.100291	0.126392	-0.216223	0.728056	0.049419	0.762532	0.163517
17.930000	-0.046995	-0.108019	0.129612	-0.214935	0.729022	0.046521	0.760600	0.166415
17.940000	-0.045063	-0.106731	0.131222	-0.210427	0.727412	0.043945	0.757702	0.163195
17.950000	-0.041199	-0.105443	0.122206	-0.213003	0.728378	0.045877	0.755126	0.160619
17.960000	-0.043775	-0.107697	0.127680	-0.210749	0.730954	0.045555	0.760278	0.166737
17.970000	-0.046995	-0.109307	0.125426	-0.204954	0.731598	0.044911	0.758668	0.168669
17.980000	-0.045063	-0.109951	0.128646	-0.209140	0.729666	0.044267	0.757380	0.163517
17.990000	-0.043775	-0.105121	0.127358	-0.212037	0.725481	0.043945	0.761244	0.169313
18.000000	-0.045063	-0.112849	0.125748	-0.208818	0.729666	0.046199	0.760278	0.169313
18.010000	-0.045063	-0.108019	0.129612	-0.210427	0.725803	0.045555	0.764464	0.172211
18.020000	-0.044097	-0.108341	0.123816	-0.206242	0.728700	0.042979	0.757702	0.167381
18.030000	-0.039589	-0.103833	0.128646	-0.211071	0.729344	0.045555	0.758990	0.163517
18.040000	-0.042809	-0.104799	0.126714	-0.210106	0.728700	0.043623	0.759634	0.170601
18.050000	-0.047639	-0.111561	0.125104	-0.206242	0.730954	0.044589	0.759312	0.168991
18.060000	-0.045063	-0.109951	0.130900	-0.203022	0.735462	0.045555	0.759956	0.168025
18.070000	-0.046351	-0.107375	0.122206	-0.208496	0.729344	0.047809	0.764464	0.171889
18.080000	-0.040233	-0.105443	0.127036	-0.213969	0.727734	0.046199	0.761888	0.169313
18.090000	-0.043131	-0.102545	0.128002	-0.209462	0.727734	0.045233	0.762210	0.171245
18.100000	-0.038623	-0.100291	0.131866	-0.202378	0.734174	0.048131	0.759956	0.170279
18.110000	-0.038945	-0.099969	0.127358	-0.212037	0.728378	0.045877	0.759634	0.165127
18.120000	-0.042809	-0.103511	0.123816	-0.207208	0.728056	0.043301	0.760278	0.168669
18.130000	-0.041199	-0.102867	0.123816	-0.214613	0.725803	0.045233	0.762854	0.171889
18.140000	-0.042165	-0.101579	0.125104	-0.208818	0.730632	0.047487	0.763498	0.171567
18.150000	-0.044419	-0.106409	0.129612	-0.208174	0.727412	0.042013	0.760600	0.170279
18.160000	-0.041199	-0.102867	0.122206	-0.215901	0.725803	0.043301	0.760600	0.172211
18.170000	-0.043131	-0.108341	0.125104	-0.206886	0.728700	0.041047	0.757380	0.170279
18.180000	-0.046029	-0.110273	0.128002	-0.205920	0.732564	0.044267	0.758346	0.171889
18.190000	-0.047639	-0.108341	0.126392	-0.213003	0.723871	0.043301	0.762854	0.172533
18.200000	-0.045063	-0.110273	0.125748	-0.208174	0.727412	0.040081	0.754160	0.168025
18.210000	-0.039589	-0.102545	0.122850	-0.208496	0.729666	0.044911	0.756092	0.166737
18.220000	-0.045707	-0.110273	0.116410	-0.210749	0.728056	0.045877	0.759634	0.172533
18.230000	-0.045385	-0.109307	0.120918	-0.215901	0.722261	0.041047	0.762210	0.175109
18.240000	-0.039911	-0.103189	0.120918	-0.207852	0.730310	0.044911	0.757058	0.171567
18.250000	-0.045385	-0.104477	0.124782	-0.205598	0.730310	0.043945	0.757702	0.173177
18.260000	-0.043453	-0.108985	0.118342	-0.211393	0.727412	0.040403	0.758990	0.177041
18.270000	-0.039267	-0.108019	0.119952	-0.210427	0.733208	0.048775	0.758668	0.169957
18.280000	-0.044741	-0.109951	0.120274	-0.206242	0.731920	0.042013	0.756414	0.176075
18.290000	-0.040233	-0.105121	0.119952	-0.211715	0.725481	0.040403	0.758668	0.174143
18.300000	-0.035725	-0.102545	0.121562	-0.212037	0.727412	0.041369	0.755448	0.171567
18.310000	-0.037657	-0.099647	0.117698	-0.208174	0.731276	0.042335	0.755126	0.174787
18.320000	-0.041199	-0.103511	0.119630	-0.203988	0.731598	0.038149	0.752872	0.176075
18.330000	-0.037657	-0.104477	0.114800	-0.213003	0.728378	0.037183	0.754160	0.178329
18.340000	-0.032183	-0.103833	0.114800	-0.209784	0.733530	0.041691	0.752872	0.172855
18.350000	-0.037013	-0.106087	0.118342	-0.208174	0.730632	0.036861	0.752872	0.177041
18.360000	-0.037979	-0.107697	0.113190	-0.202700	0.737716	0.041691	0.751906	0.178007
18.370000	-0.034437	-0.101579	0.119952	-0.208818	0.729666	0.036539	0.753194	0.180905
18.380000	-0.030895	-0.094495	0.111902	-0.208496	0.729666	0.038471	0.749330	0.177041
18.390000	-0.035403	-0.093529	0.114156	-0.207208	0.730632	0.040081	0.752872	0.178973
18.400000	-0.036691	-0.096105	0.115444	-0.203344	0.730310	0.035573	0.749974	0.183803
18.410000	-0.037657	-0.092241	0.112868	-0.208818	0.725159	0.036861	0.754804	0.185734
18.420000	-0.035403	-0.092563	0.115444	-0.202700	0.730632	0.036217	0.748042	0.180905
18.430000	-0.034115	-0.094173	0.111902	-0.203344	0.731276	0.035895	0.747398	0.181227
18.440000	-0.036047	-0.096749	0.110292	-0.209784	0.729988	0.039759	0.753516	0.187022
18.450000	-0.032827	-0.088377	0.111580	-0.215579	0.727734	0.041047	0.751584	0.178973
18.460000	-0.034759	-0.085801	0.117698	-0.207852	0.729022	0.036861	0.754160	0.183803
18.470000	-0.031217	-0.090309	0.113512	-0.210427	0.735140	0.040081	0.747720	0.176719
18.480000	-0.030895	-0.087089	0.116732	-0.210749	0.733852	0.037505	0.748686	0.180261
18.490000	-0.032505	-0.090309	0.114800	-0.208818	0.734818	0.036217	0.748042	0.180261
18.500000	-0.035725	-0.088699	0.117698	-0.214935	0.733530	0.038793	0.753838	0.182193
18.510000	-0.039589	-0.093529	0.118342	-0.208496	0.735462	0.035573	0.750296	0.185734
18.520000	-0.036691	-0.085801	0.116732	-0.214613	0.733208	0.037827	0.752228	0.184768
18.530000	-0.036691	-0.084835	0.116410	-0.211715	0.732886	0.037827	0.749652	0.179295
18.540000	-0.044097	-0.089343	0.117054	-0.211393	0.733530	0.037183	0.752228	0.187988
18.550000	-0.036047	-0.082260	0.119630	-0.212037	0.732886	0.036539	0.746110	0.178329
18.560000	-0.031217	-0.082260	0.116732	-0.208496	0.739004	0.041047	0.744822	0.176397
18.570000	-0.039911	-0.089343	0.112546	-0.214291	0.734174	0.040081	0.751262	0.181871
18.580000	-0.033471	-0.086123	0.116732	-0.215901	0.732242	0.034285	0.744178	0.178973
18.590000	-0.036047	-0.090953	0.116088	-0.211071	0.738360	0.041691	0.749330	0.180261
18.600000	-0.039911	-0.093529	0.114156	-0.214613	0.733208	0.035573	0.747720	0.183159
18.610000	-0.042165	-0.093207	0.119308	-0.212681	0.733530	0.039437	0.754804	0.185090
18.620000	-0.044097	-0.092241	0.120274	-0.208818	0.734496	0.036539	0.748364	0.183159
18.630000	-0.045063	-0.093529	0.120918	-0.209784	0.737072	0.043623	0.753194	0.180583
18.640000	-0.039267	-0.094173	0.114156	-0.212359	0.736428	0.041047	0.748686	0.181549
18.650000	-0.040877	-0.092563	0.117698	-0.212359	0.733852	0.042013	0.750296	0.180261
18.660000	-0.040877	-0.091275	0.122206	-0.208818	0.729022	0.035251	0.748364	0.179295
18.670000	-0.040877	-0.095783	0.115766	-0.209784	0.735140	0.042657	0.750618	0.180261
18.680000	-0.042165	-0.100291	0.118342	-0.211393	0.730954	0.036861	0.749652	0.182193
18.690000	-0.037013	-0.092885	0.116088	-0.213003	0.729666	0.041369	0.752228	0.177363
18.700000	-0.037335	-0.100613	0.115122	-0.213969	0.731920	0.042335	0.750296	0.176719
18.710000	-0.037335	-0.101257	0.112868	-0.210749	0.733208	0.040403	0.750618	0.179295
18.720000	-0.041843	-0.103189	0.113512	-0.204310	0.735462	0.044589	0.754804	0.182193
18.730000	-0.034759	-0.098681	0.118342	-0.205276	0.731920	0.038471	0.750940	0.178651
18.740000	-0.031539	-0.098359	0.117376	-0.205276	0.732242	0.039437	0.747398	0.173821
18.750000	-0.038945	-0.103189	0.121884	-0.206564	0.731920	0.040081	0.753194	0.180261
18.760000	-0.037335	-0.100935	0.117054	-0.203666	0.736106	0.043623	0.752872	0.174143
18.770000	-0.041521	-0.110595	0.119630	-0.202378	0.734496	0.040403	0.753838	0.179295
18.780000	-0.034759	-0.105443	0.121240	-0.203344	0.730954	0.035895	0.749974	0.177041
18.790000	-0.036047	-0.106087	0.114478	-0.204632	0.733208	0.040725	0.753516	0.179939
18.800000	-0.033471	-0.107697	0.118020	-0.207852	0.731598	0.041369	0.754482	0.178329
18.810000	-0.033793	-0.105765	0.117698	-0.209140	0.732242	0.041369	0.754160	0.176719
18.820000	-0.042487	-0.107697	0.124138	-0.200446	0.731598	0.040725	0.754804	0.177363
18.830000	-0.032827	-0.104477	0.119308	-0.207530	0.732242	0.040725	0.751262	0.172855
18.840000	-0.041199	-0.108663	0.116088	-0.204310	0.735462	0.047165	0.757058	0.175109
18.850000	-0.038301	-0.109307	0.121884	-0.209140	0.728700	0.038793	0.755126	0.178651
18.860000	-0.036047	-0.106731	0.118020	-0.205276	0.731920	0.040403	0.751906	0.176075
18.870000	-0.042165	-0.108985	0.119952	-0.207208	0.731920	0.041691	0.753194	0.176075
18.880000	-0.035725	-0.105765	0.123172	-0.204954	0.731276	0.034929	0.747398	0.176397
18.890000	-0.039911	-0.105121	0.121884	-0.201734	0.736428	0.041369	0.750296	0.176075
18.900000	-0.040877	-0.111561	0.110292	-0.216545	0.729666	0.039437	0.749008	0.171567
18.910000	-0.046029	-0.108985	0.116088	-0.209784	0.732564	0.042013	0.756092	0.181227
18.920000	-0.038301	-0.100613	0.127680	-0.210749	0.730954	0.039437	0.752872	0.175431
18.930000	-0.046673	-0.103833	0.122850	-0.204632	0.733852	0.038793	0.751262	0.178973
18.940000	-0.039267	-0.099003	0.124138	-0.205920	0.734174	0.041369	0.749652	0.172533
18.950000	-0.046995	-0.110273	0.125104	-0.205598	0.733530	0.036861	0.751584	0.181871
18.960000	-0.044419	-0.102545	0.125426	-0.202056	0.734174	0.038149	0.749652	0.177363
18.970000	-0.039589	-0.102223	0.122850	-0.208174	0.730954	0.039115	0.752550	0.176719
18.980000	-0.038945	-0.103833	0.122528	-0.209462	0.731598	0.038149	0.748364	0.174465
18.990000	-0.044097	-0.108985	0.118986	-0.205598	0.736106	0.041691	0.750940	0.176719
19.000000	-0.046029	-0.108663	0.119952	-0.209462	0.734818	0.043623	0.754160	0.178329
19.010000	-0.045063	-0.107375	0.117376	-0.210427	0.732242	0.041691	0.753516	0.178007
19.020000	-0.040555	-0.106731	0.122850	-0.206564	0.736106	0.041691	0.749974	0.173499
19.030000	-0.042487	-0.104799	0.120918	-0.206886	0.738682	0.042657	0.749008	0.172533
19.040000	-0.035081	-0.098037	0.121884	-0.203988	0.736106	0.037183	0.746110	0.175109
19.050000	-0.036691	-0.100291	0.121562	-0.205920	0.736428	0.039437	0.749652	0.178973
19.060000	-0.037657	-0.095139	0.121562	-0.208818	0.733530	0.038149	0.747720	0.176719
19.070000	-0.037013	-0.092885	0.127358	-0.204954	0.734174	0.038149	0.748364	0.176075
19.080000	-0.042165	-0.094495	0.127680	-0.201412	0.734174	0.037505	0.752550	0.181227
19.090000	-0.042487	-0.096427	0.125426	-0.203666	0.732886	0.033963	0.749008	0.184124
19.100000	-0.040877	-0.090953	0.129612	-0.205598	0.733852	0.039115	0.752872	0.180261
19.110000	-0.038945	-0.097071	0.123494	-0.204632	0.737394	0.038149	0.750296	0.183803
19.120000	-0.031217	-0.094173	0.121884	-0.211715	0.740936	0.043623	0.747720	0.172855
19.130000	-0.041843	-0.099003	0.118020	-0.208496	0.736750	0.039437	0.748686	0.182193
19.140000	-0.035081	-0.091597	0.118986	-0.206564	0.737072	0.037827	0.744500	0.177041
19.150000	-0.038945	-0.089021	0.120918	-0.207852	0.737394	0.042013	0.748364	0.178329
19.160000	-0.038945	-0.087411	0.120274	-0.209140	0.732242	0.038149	0.746110	0.177685
19.170000	-0.043775	-0.090953	0.118986	-0.209784	0.729022	0.035895	0.748686	0.185412
19.180000	-0.041521	-0.088377	0.118986	-0.208174	0.733530	0.038149	0.746754	0.181549
19.190000	-0.039589	-0.086445	0.121562	-0.210427	0.730954	0.035895	0.745144	0.176719
19.200000	-0.038301	-0.086445	0.119630	-0.213969	0.732886	0.042013	0.749652	0.177685
19.210000	-0.044097	-0.090631	0.122850	-0.211071	0.733530	0.041047	0.752228	0.182515
19.220000	-0.042809	-0.090953	0.127036	-0.207208	0.731920	0.035251	0.750296	0.183481
19.230000	-0.043453	-0.094173	0.119630	-0.212359	0.733208	0.039437	0.749974	0.179617
19.240000	-0.038623	-0.089987	0.126392	-0.209462	0.733852	0.039759	0.750618	0.178329
19.250000	-0.040877	-0.094495	0.122850	-0.211393	0.736106	0.041369	0.750296	0.177041
19.260000	-0.040877	-0.090309	0.122206	-0.211715	0.733530	0.038471	0.752550	0.182515
19.270000	-0.037013	-0.094173	0.121562	-0.207530	0.736428	0.037183	0.749652	0.180261
19.280000	-0.038623	-0.094173	0.120918	-0.212359	0.732886	0.038793	0.756414	0.184768
19.290000	-0.032183	-0.095461	0.117376	-0.211071	0.737072	0.042013	0.749974	0.173821
19.300000	-0.037979	-0.094817	0.119630	-0.208496	0.733208	0.042013	0.754482	0.178651
19.310000	-0.037013	-0.102223	0.113834	-0.208496	0.734496	0.041047	0.748686	0.176075
19.320000	-0.037335	-0.100935	0.115766	-0.211715	0.731920	0.044589	0.752872	0.172211
19.330000	-0.036369	-0.099325	0.120274	-0.206242	0.733208	0.042979	0.755126	0.176719
19.340000	-0.038945	-0.101579	0.121240	-0.207852	0.731598	0.042979	0.758990	0.178973
19.350000	-0.039589	-0.100291	0.129290	-0.204310	0.733530	0.042335	0.758346	0.176719
19.360000	-0.038301	-0.104155	0.122206	-0.206886	0.730632	0.039115	0.757058	0.179295
19.370000	-0.040233	-0.107053	0.121240	-0.201090	0.737394	0.043301	0.753194	0.173499
19.380000	-0.033471	-0.107697	0.117054	-0.209140	0.730954	0.038793	0.750296	0.172211
19.390000	-0.036047	-0.104477	0.119952	-0.204310	0.732564	0.038149	0.747398	0.169635
19.400000	-0.037979	-0.106087	0.123816	-0.205276	0.733852	0.043301	0.754804	0.173821
19.410000	-0.040555	-0.104155	0.124138	-0.203988	0.730632	0.041369	0.755770	0.175109
19.420000	-0.039589	-0.102223	0.127680	-0.206564	0.727091	0.039759	0.754804	0.175753
19.430000	-0.038301	-0.101257	0.120274	-0.203022	0.734174	0.041691	0.749330	0.171889
19.440000	-0.037335	-0.099325	0.122206	-0.207208	0.727734	0.038793	0.751906	0.172211
19.450000	-0.035403	-0.103189	0.117698	-0.207530	0.735140	0.043623	0.751262	0.170923
19.460000	-0.035081	-0.097715	0.125104	-0.206886	0.732242	0.040403	0.750940	0.170601
19.470000	-0.039911	-0.101901	0.123172	-0.207208	0.731276	0.044267	0.756414	0.172211
19.480000	-0.039267	-0.102223	0.125426	-0.201734	0.734174	0.040725	0.749652	0.169957
19.490000	-0.039589	-0.101257	0.125426	-0.210749	0.729022	0.043301	0.758668	0.175753
19.500000	-0.040555	-0.102867	0.128324	-0.205598	0.731920	0.042335	0.758024	0.176075
19.510000	-0.036691	-0.100291	0.121240	-0.204954	0.732886	0.044911	0.756414	0.172855
19.520000	-0.035403	-0.099969	0.126392	-0.210106	0.728378	0.042657	0.757058	0.172533
19.530000	-0.035725	-0.102867	0.123172	-0.206564	0.735462	0.045233	0.753838	0.170923
19.540000	-0.039911	-0.102223	0.118986	-0.211715	0.730310	0.044911	0.757702	0.174787
19.550000	-0.037657	-0.101579	0.125426	-0.203344	0.733852	0.042013	0.752228	0.168991
19.560000	-0.038623	-0.103833	0.123494	-0.209784	0.729988	0.041691	0.754482	0.170601
19.570000	-0.039911	-0.107053	0.126714	-0.207530	0.731920	0.044589	0.759312	0.172211
19.580000	-0.040233	-0.104799	0.122850	-0.207208	0.734496	0.046843	0.758668	0.170601
19.590000	-0.039911	-0.112849	0.125426	-0.205276	0.733208	0.044589	0.759956	0.170923
19.600000	-0.036369	-0.112849	0.126392	-0.209140	0.731920	0.044267	0.756092	0.165771
19.610000	-0.044097	-0.115747	0.131544	-0.205276	0.732242	0.046521	0.759634	0.166415
19.620000	-0.050537	-0.122187	0.134764	-0.202700	0.736106	0.049419	0.761566	0.165771
19.630000	-0.046351	-0.116069	0.133476	-0.208496	0.729988	0.050385	0.764786	0.163839
19.640000	-0.055045	-0.122831	0.140882	-0.199802	0.731920	0.048453	0.763498	0.162229
19.650000	-0.054079	-0.125085	0.132510	-0.206242	0.729344	0.050063	0.764464	0.162229
19.660000	-0.055045	-0.120899	0.135408	-0.202700	0.730310	0.051029	0.762854	0.156755
19.670000	-0.054401	-0.130558	0.137018	-0.205276	0.730310	0.048453	0.760922	0.157721
19.680000	-0.060519	-0.131846	0.133154	-0.203666	0.726125	0.047487	0.767039	0.164805
19.690000	-0.057299	-0.133456	0.129934	-0.205598	0.726125	0.046199	0.758990	0.158365
19.700000	-0.054401	-0.131202	0.129934	-0.208174	0.727734	0.050707	0.762532	0.154501
19.710000	-0.055689	-0.129592	0.128324	-0.208174	0.726447	0.052317	0.766717	0.159653
19.720000	-0.056011	-0.124763	0.129612	-0.209784	0.722583	0.045877	0.763176	0.161263
19.730000	-0.053113	-0.125729	0.125104	-0.205598	0.729988	0.049419	0.762532	0.159975
19.740000	-0.049893	-0.121865	0.132188	-0.201734	0.729022	0.044267	0.759312	0.161907
19.750000	-0.055045	-0.126051	0.121240	-0.211071	0.725803	0.046843	0.763498	0.165771
19.760000	-0.044741	-0.112849	0.125104	-0.208174	0.726769	0.042979	0.758346	0.164805
19.770000	-0.046351	-0.107053	0.132832	-0.210749	0.728700	0.046521	0.763176	0.166737
19.780000	-0.052469	-0.116713	0.126714	-0.210427	0.731276	0.046199	0.759312	0.166415
19.790000	-0.047317	-0.107697	0.129612	-0.210749	0.730310	0.045555	0.760600	0.166737
19.800000	-0.049893	-0.106731	0.128002	-0.213647	0.727734	0.042979	0.758990	0.166415
19.810000	-0.054723	-0.112205	0.129290	-0.210427	0.731276	0.045877	0.762210	0.169313
19.820000	-0.044097	-0.106409	0.127036	-0.215579	0.733530	0.048131	0.758346	0.162551
19.830000	-0.046029	-0.107697	0.120596	-0.216545	0.731276	0.046199	0.757702	0.164483
19.840000	-0.051503	-0.106409	0.128002	-0.213325	0.728700	0.041047	0.761888	0.175431
19.850000	-0.050859	-0.102867	0.125426	-0.210749	0.726125	0.041369	0.759312	0.172533
19.860000	-0.043775	-0.100935	0.120274	-0.210749	0.727412	0.042335	0.753194	0.167703
19.870000	-0.051181	-0.104155	0.119952	-0.214291	0.720973	0.040725	0.757380	0.173499
19.880000	-0.051181	-0.101901	0.124460	-0.210106	0.724193	0.042013	0.757702	0.170923
19.890000	-0.049571	-0.104155	0.123494	-0.210427	0.723549	0.038793	0.751262	0.169313
19.900000	-0.048927	-0.101579	0.120596	-0.209784	0.725803	0.039437	0.752550	0.173177
19.910000	-0.045707	-0.100613	0.116410	-0.216223	0.726125	0.042657	0.756092	0.173177
19.920000	-0.049893	-0.101901	0.121884	-0.213969	0.728700	0.042335	0.756092	0.171889
19.930000	-0.048283	-0.102223	0.118664	-0.217189	0.727734	0.043623	0.760922	0.176397
19.940000	-0.045707	-0.100613	0.124138	-0.209140	0.730310	0.039437	0.753838	0.173499
19.950000	-0.045063	-0.100291	0.118664	-0.213325	0.730310	0.040403	0.753516	0.176397
19.960000	-0.037979	-0.090631	0.122528	-0.217189	0.726769	0.036861	0.754160	0.175753
19.970000	-0.042809	-0.098359	0.120274	-0.208496	0.733852	0.038149	0.749974	0.175753
19.980000	-0.042165	-0.092241	0.120596	-0.211393	0.732242	0.043301	0.754804	0.175431
19.990000	-0.041521	-0.098359	0.121562	-0.207208	0.734174	0.038149	0.749008	0.175431
