Time,COG_X,COG_Y,COG_Z,R.Ankle_X,R.Ankle_Y,R.Ankle_Z,L.Ankle_X,L.Ankle_Y,L.Ankle_Z
35.55,0.21606,0.950411,-0.002691,0.149831,0.070634,0.115695,0.160518,0.068314,-0.113171
35.56,0.21605,0.9504,-0.002701,0.14983,0.070635,0.115689,0.160516,0.068312,-0.11317
35.57,0.21604,0.95039,-0.00271,0.149828,0.070634,0.11568,0.160513,0.06831,-0.113167
35.58,0.216031,0.95038,-0.002718,0.149826,0.070633,0.11567,0.160512,0.06831,-0.113163
35.59,0.216023,0.950372,-0.002726,0.149825,0.070632,0.115661,0.160511,0.06831,-0.113159
35.6,0.216016,0.950367,-0.002734,0.149824,0.070631,0.115654,0.160512,0.06831,-0.113156
35.61,0.216009,0.950363,-0.002742,0.149824,0.070631,0.115649,0.160514,0.06831,-0.113154
35.62,0.216001,0.95036,-0.002751,0.149824,0.070632,0.115648,0.160516,0.068309,-0.113154
35.63,0.215991,0.950358,-0.00276,0.149825,0.070634,0.115648,0.160517,0.068308,-0.113156
35.64,0.21598,0.950356,-0.002768,0.149827,0.070636,0.11565,0.160516,0.068307,-0.113158
35.65,0.215968,0.950354,-0.002776,0.149828,0.070638,0.115652,0.160515,0.068307,-0.11316
35.66,0.215953,0.950352,-0.002783,0.14983,0.070638,0.115654,0.160514,0.068306,-0.113161
35.67,0.215937,0.95035,-0.002789,0.149832,0.070637,0.115655,0.160513,0.068306,-0.113161
35.68,0.21592,0.950349,-0.002794,0.149834,0.070636,0.115655,0.160512,0.068306,-0.113161
35.69,0.215901,0.950347,-0.002798,0.149836,0.070636,0.115654,0.160511,0.068306,-0.113161
35.7,0.215881,0.950346,-0.002802,0.149838,0.070636,0.115653,0.160511,0.068307,-0.113159
35.71,0.21586,0.950344,-0.002806,0.149838,0.070637,0.115651,0.16051,0.068308,-0.113158
35.72,0.215837,0.950342,-0.002809,0.149839,0.070638,0.115649,0.16051,0.068309,-0.113156
35.73,0.215813,0.950341,-0.002812,0.149838,0.07064,0.115646,0.16051,0.06831,-0.113154
35.74,0.215787,0.95034,-0.002815,0.149837,0.07064,0.115643,0.160511,0.06831,-0.113153
35.75,0.21576,0.95034,-0.002817,0.149835,0.070641,0.11564,0.160511,0.068309,-0.113152
35.76,0.215734,0.95034,-0.002819,0.149834,0.07064,0.115636,0.160511,0.068307,-0.113152
35.77,0.215708,0.95034,-0.00282,0.149833,0.07064,0.115633,0.160509,0.068304,-0.113151
35.78,0.215682,0.95034,-0.00282,0.149833,0.07064,0.115631,0.160507,0.068301,-0.113151
35.79,0.215656,0.95034,-0.00282,0.149834,0.07064,0.115631,0.160505,0.068299,-0.11315
35.8,0.21563,0.95034,-0.00282,0.149835,0.07064,0.115633,0.160503,0.068298,-0.11315
35.81,0.215604,0.95034,-0.00282,0.149835,0.07064,0.115636,0.160503,0.068297,-0.113151
35.82,0.215577,0.95034,-0.00282,0.149835,0.07064,0.115639,0.160504,0.068297,-0.113153
35.83,0.215549,0.95034,-0.00282,0.149834,0.07064,0.115641,0.160507,0.068298,-0.113155
35.84,0.215521,0.95034,-0.00282,0.149834,0.07064,0.115643,0.16051,0.068299,-0.113157
35.85,0.215491,0.95034,-0.002819,0.149834,0.07064,0.115643,0.160511,0.0683,-0.113158
35.86,0.215461,0.95034,-0.002817,0.149833,0.07064,0.115643,0.16051,0.0683,-0.113158
35.87,0.215429,0.950339,-0.002814,0.149833,0.070639,0.115642,0.160507,0.068299,-0.113158
35.88,0.215397,0.950339,-0.002812,0.149832,0.070638,0.115641,0.160503,0.068298,-0.113159
35.89,0.215363,0.95034,-0.002809,0.14983,0.070636,0.11564,0.160499,0.068297,-0.11316
35.9,0.215329,0.950341,-0.002807,0.149828,0.070634,0.115638,0.160495,0.068296,-0.113161
35.91,0.215293,0.950343,-0.002804,0.149826,0.070632,0.115636,0.160493,0.068296,-0.113164
35.92,0.215256,0.950346,-0.002801,0.149826,0.070631,0.115633,0.160493,0.068296,-0.113168
35.93,0.215219,0.950349,-0.002796,0.149826,0.070629,0.115631,0.160493,0.068297,-0.113171
35.94,0.215182,0.950351,-0.002789,0.149827,0.070628,0.11563,0.160492,0.068297,-0.113174
35.95,0.215144,0.950354,-0.002781,0.149827,0.070626,0.11563,0.160491,0.068296,-0.113175
35.96,0.215106,0.950356,-0.002772,0.149827,0.070624,0.115631,0.160489,0.068294,-0.113175
35.97,0.215068,0.950359,-0.002762,0.149826,0.070623,0.115632,0.160487,0.068292,-0.113175
35.98,0.21503,0.950362,-0.002752,0.149823,0.070621,0.115633,0.160484,0.06829,-0.113176
35.99,0.214991,0.950364,-0.002742,0.149821,0.07062,0.115633,0.160483,0.068289,-0.113176
36,0.214952,0.950367,-0.002732,0.149819,0.07062,0.115632,0.160483,0.06829,-0.113178
36.01,0.214913,0.950369,-0.002721,0.149819,0.07062,0.115631,0.160484,0.068292,-0.113179
36.02,0.214875,0.95037,-0.00271,0.149818,0.070619,0.115629,0.160484,0.068294,-0.113179
36.03,0.214836,0.95037,-0.0027,0.149818,0.070618,0.115628,0.160484,0.068294,-0.113178
36.04,0.214797,0.950369,-0.00269,0.149817,0.070616,0.115629,0.160482,0.068293,-0.113176
36.05,0.214758,0.95037,-0.00268,0.149815,0.070613,0.115631,0.16048,0.068292,-0.113174
36.06,0.214719,0.950371,-0.00267,0.149811,0.07061,0.115634,0.160478,0.06829,-0.113172
36.07,0.21468,0.950374,-0.00266,0.149807,0.070608,0.115639,0.160477,0.068289,-0.11317
36.08,0.214642,0.950378,-0.002649,0.149804,0.070607,0.115643,0.160477,0.06829,-0.11317
36.09,0.214605,0.950382,-0.002637,0.149802,0.070608,0.115646,0.160478,0.068291,-0.113171
36.1,0.214569,0.950386,-0.002624,0.149802,0.070608,0.115647,0.16048,0.068293,-0.113172
36.11,0.214535,0.950389,-0.002611,0.149804,0.070608,0.115647,0.160482,0.068294,-0.113174
36.12,0.214502,0.950391,-0.002597,0.149806,0.070607,0.115646,0.160484,0.068295,-0.113175
36.13,0.214469,0.950391,-0.002582,0.149805,0.070605,0.115647,0.160487,0.068294,-0.113175
36.14,0.214438,0.950391,-0.002567,0.149802,0.070603,0.11565,0.160488,0.068293,-0.113174
36.15,0.214406,0.950392,-0.002552,0.149796,0.070601,0.115657,0.160489,0.068291,-0.113171
36.16,0.214374,0.950394,-0.002537,0.149789,0.070599,0.115667,0.16049,0.06829,-0.113168
36.17,0.214341,0.950399,-0.002523,0.149782,0.070597,0.115679,0.160491,0.06829,-0.113165
36.18,0.21431,0.950405,-0.00251,0.149778,0.070595,0.115689,0.160491,0.068292,-0.113163
36.19,0.21428,0.950412,-0.002498,0.149777,0.070594,0.115697,0.160492,0.068295,-0.113162
36.2,0.21425,0.95042,-0.002487,0.149778,0.070593,0.115701,0.160493,0.068298,-0.113163
36.21,0.21422,0.950426,-0.002477,0.149779,0.070593,0.115702,0.160492,0.068301,-0.113166
36.22,0.214191,0.95043,-0.002465,0.14978,0.070594,0.115701,0.160491,0.068302,-0.113168
36.23,0.21416,0.950431,-0.002453,0.14978,0.070594,0.1157,0.160489,0.068302,-0.11317
36.24,0.214127,0.950428,-0.00244,0.149779,0.070594,0.115701,0.160487,0.068301,-0.113171
36.25,0.214093,0.950424,-0.002426,0.149777,0.070594,0.115702,0.160486,0.0683,-0.113171
36.26,0.214058,0.950418,-0.002413,0.149774,0.070592,0.115706,0.160487,0.068299,-0.113169
36.27,0.214021,0.950412,-0.002401,0.149771,0.070591,0.11571,0.16049,0.068299,-0.113167
36.28,0.213983,0.950406,-0.00239,0.149769,0.07059,0.115714,0.160492,0.0683,-0.113166
36.29,0.213946,0.950403,-0.002381,0.149768,0.070589,0.115717,0.160494,0.068301,-0.113165
36.3,0.213909,0.950401,-0.002373,0.149769,0.070588,0.115719,0.160494,0.068304,-0.113164
36.31,0.213873,0.9504,-0.002365,0.149772,0.070586,0.115721,0.160494,0.068306,-0.113165
36.32,0.213837,0.950401,-0.002358,0.149776,0.070584,0.115723,0.160493,0.068309,-0.113166
36.33,0.213803,0.950402,-0.00235,0.14978,0.070582,0.115724,0.160494,0.06831,-0.113168
36.34,0.213769,0.950403,-0.002342,0.149784,0.07058,0.115726,0.160495,0.068311,-0.113169
36.35,0.213734,0.950405,-0.002333,0.149786,0.070579,0.115727,0.160498,0.068311,-0.113169
36.36,0.213697,0.950407,-0.002325,0.149785,0.070579,0.115729,0.1605,0.06831,-0.11317
36.37,0.213658,0.950409,-0.002317,0.149783,0.07058,0.11573,0.1605,0.06831,-0.11317
36.38,0.213617,0.950411,-0.002311,0.14978,0.07058,0.115731,0.160499,0.06831,-0.11317
36.39,0.213574,0.950411,-0.002305,0.149777,0.07058,0.115731,0.160496,0.06831,-0.113172
36.4,0.213531,0.950411,-0.002301,0.149773,0.07058,0.11573,0.160493,0.06831,-0.113174
36.41,0.213489,0.950409,-0.002298,0.149771,0.070579,0.115729,0.160489,0.06831,-0.113176
36.42,0.213449,0.950406,-0.002295,0.14977,0.070578,0.115726,0.160486,0.068309,-0.113177
36.43,0.213411,0.950403,-0.002292,0.149769,0.070577,0.115723,0.160485,0.068309,-0.113177
36.44,0.213373,0.950401,-0.002288,0.149768,0.070576,0.11572,0.160484,0.068308,-0.113175
36.45,0.213336,0.9504,-0.002283,0.149768,0.070575,0.115717,0.160484,0.068307,-0.113173
36.46,0.213299,0.950401,-0.00228,0.149768,0.070573,0.115716,0.160484,0.068307,-0.11317
36.47,0.21326,0.950403,-0.002277,0.149768,0.070572,0.115715,0.160484,0.068308,-0.113167
36.48,0.213221,0.950406,-0.002276,0.149769,0.07057,0.115714,0.160483,0.068308,-0.113164
36.49,0.213181,0.950408,-0.002277,0.149769,0.07057,0.115713,0.160482,0.068308,-0.113161
36.5,0.21314,0.95041,-0.002279,0.14977,0.070569,0.115711,0.160481,0.068307,-0.113159
36.51,0.2131,0.95041,-0.002283,0.14977,0.07057,0.115708,0.16048,0.068304,-0.113158
36.52,0.21306,0.950411,-0.002287,0.149771,0.07057,0.115705,0.160479,0.068302,-0.113159
36.53,0.21302,0.950412,-0.00229,0.149772,0.07057,0.115701,0.160478,0.068299,-0.113159
36.54,0.21298,0.950414,-0.002294,0.149774,0.07057,0.115699,0.160476,0.068298,-0.113158
36.55,0.21294,0.950416,-0.002297,0.149776,0.07057,0.115697,0.160475,0.068297,-0.113157
36.56,0.2129,0.950418,-0.002299,0.149778,0.07057,0.115697,0.160474,0.068298,-0.113155
36.57,0.21286,0.950419,-0.002303,0.14978,0.07057,0.115697,0.160475,0.068299,-0.113153
36.58,0.212821,0.950421,-0.002307,0.149781,0.07057,0.115697,0.160477,0.0683,-0.11315
36.59,0.212781,0.950422,-0.002313,0.14978,0.07057,0.115697,0.16048,0.0683,-0.113148
36.6,0.21274,0.950424,-0.00232,0.149779,0.07057,0.115695,0.160483,0.068299,-0.113145
36.61,0.212697,0.950426,-0.002329,0.149777,0.07057,0.115693,0.160485,0.068298,-0.113143
36.62,0.212653,0.950428,-0.002339,0.149774,0.070571,0.115692,0.160486,0.068296,-0.113141
36.63,0.212606,0.95043,-0.00235,0.149772,0.070571,0.11569,0.160485,0.068295,-0.11314
36.64,0.212558,0.950431,-0.00236,0.14977,0.07057,0.11569,0.160482,0.068294,-0.11314
36.65,0.212508,0.950432,-0.00237,0.149769,0.070569,0.11569,0.160479,0.068293,-0.113142
36.66,0.212456,0.950433,-0.00238,0.149768,0.070566,0.11569,0.160475,0.068293,-0.113143
36.67,0.212402,0.950435,-0.00239,0.149768,0.070563,0.115689,0.160472,0.068291,-0.113144
36.68,0.212348,0.950438,-0.002399,0.149768,0.070561,0.115689,0.160469,0.06829,-0.113144
36.69,0.212294,0.950442,-0.00241,0.149767,0.07056,0.11569,0.160467,0.068288,-0.113144
36.7,0.21224,0.950448,-0.002421,0.149766,0.070561,0.11569,0.160466,0.068287,-0.113144
36.71,0.212189,0.950456,-0.002433,0.149764,0.070563,0.115692,0.160465,0.068288,-0.113144
36.72,0.212139,0.950464,-0.002446,0.14976,0.070567,0.115694,0.160465,0.068289,-0.113146
36.73,0.21209,0.950471,-0.002459,0.149756,0.070569,0.115695,0.160464,0.06829,-0.113148
36.74,0.212042,0.950478,-0.002472,0.149752,0.07057,0.115696,0.160463,0.06829,-0.11315
36.75,0.211994,0.950483,-0.002484,0.149748,0.070569,0.115696,0.160461,0.068289,-0.113153
36.76,0.211946,0.950488,-0.002495,0.149745,0.070567,0.115695,0.160459,0.068287,-0.113155
36.77,0.211896,0.950492,-0.002507,0.149742,0.070565,0.115693,0.160456,0.068284,-0.113156
36.78,0.211848,0.950495,-0.00252,0.149739,0.070564,0.115691,0.160454,0.068281,-0.113158
36.79,0.2118,0.950496,-0.002535,0.149733,0.070564,0.115691,0.160451,0.068279,-0.113159
36.8,0.211756,0.950497,-0.002553,0.149726,0.070565,0.115691,0.160449,0.068278,-0.11316
36.81,0.211714,0.950498,-0.002572,0.149717,0.070566,0.115694,0.160447,0.068277,-0.113161
36.82,0.211674,0.9505,-0.002592,0.149707,0.070568,0.115699,0.160446,0.068277,-0.113163
36.83,0.211635,0.950504,-0.002611,0.149697,0.07057,0.115705,0.160445,0.068276,-0.113165
36.84,0.211594,0.950512,-0.002629,0.149687,0.070572,0.115713,0.160443,0.068276,-0.113168
36.85,0.211553,0.950522,-0.002647,0.149678,0.070574,0.115721,0.160441,0.068276,-0.113171
36.86,0.211511,0.950535,-0.002665,0.14967,0.070576,0.115729,0.160439,0.068276,-0.113175
36.87,0.211468,0.950548,-0.002685,0.149664,0.070578,0.115735,0.160435,0.068276,-0.11318
36.88,0.211427,0.950561,-0.002707,0.149659,0.070579,0.115739,0.16043,0.068277,-0.113185
36.89,0.211388,0.950571,-0.002732,0.149656,0.070581,0.115742,0.160426,0.068278,-0.11319
36.9,0.211351,0.950579,-0.002758,0.149653,0.070582,0.115742,0.160422,0.068278,-0.113194
36.91,0.211317,0.950584,-0.002785,0.149651,0.070584,0.115741,0.160418,0.068277,-0.113197
36.92,0.211285,0.950588,-0.002813,0.149649,0.070586,0.115738,0.160415,0.068276,-0.113199
36.93,0.211254,0.950589,-0.002841,0.149646,0.070588,0.115734,0.160412,0.068274,-0.1132
36.94,0.211224,0.95059,-0.00287,0.149642,0.070589,0.115729,0.160409,0.068271,-0.113201
36.95,0.211195,0.95059,-0.0029,0.149638,0.070591,0.115725,0.160406,0.068268,-0.113203
36.96,0.211168,0.95059,-0.002933,0.149633,0.070592,0.115722,0.160403,0.068266,-0.113207
36.97,0.211142,0.95059,-0.002968,0.149629,0.070593,0.11572,0.160401,0.068265,-0.11321
36.98,0.211119,0.95059,-0.003004,0.149625,0.070596,0.115719,0.160399,0.068264,-0.113214
36.99,0.211099,0.95059,-0.003042,0.149623,0.070598,0.11572,0.160397,0.068263,-0.113217
37,0.211083,0.95059,-0.003081,0.149622,0.070601,0.115721,0.160396,0.068262,-0.113218
37.01,0.21107,0.95059,-0.003121,0.149621,0.070604,0.115721,0.160396,0.068261,-0.113219
37.02,0.211061,0.950591,-0.003162,0.149621,0.070607,0.11572,0.160395,0.06826,-0.11322
37.03,0.211055,0.950591,-0.003204,0.149622,0.070608,0.115716,0.160395,0.068257,-0.113222
37.04,0.211051,0.95059,-0.003246,0.149623,0.07061,0.115711,0.160396,0.068254,-0.113225
37.05,0.21105,0.950588,-0.003288,0.149625,0.070611,0.115704,0.160397,0.06825,-0.113229
37.06,0.211052,0.950586,-0.003328,0.149629,0.070613,0.115697,0.160399,0.068246,-0.113232
37.07,0.211055,0.950584,-0.003369,0.149633,0.070616,0.115691,0.160401,0.068243,-0.113236
37.08,0.211058,0.950582,-0.003411,0.149638,0.07062,0.115687,0.160403,0.06824,-0.113238
37.09,0.211062,0.950581,-0.003455,0.149643,0.070624,0.115684,0.160405,0.068237,-0.113239
37.1,0.211064,0.95058,-0.003501,0.149647,0.070628,0.115682,0.160407,0.068235,-0.11324
37.11,0.211065,0.950579,-0.003548,0.14965,0.070632,0.115681,0.160407,0.068234,-0.113241
37.12,0.211066,0.950576,-0.003596,0.149651,0.070636,0.115678,0.160406,0.068233,-0.113242
37.13,0.211067,0.950573,-0.003643,0.149651,0.070639,0.115673,0.160403,0.068232,-0.113243
37.14,0.211069,0.950568,-0.00369,0.14965,0.070641,0.115667,0.1604,0.06823,-0.113245
37.15,0.211074,0.950563,-0.003736,0.149649,0.070644,0.115659,0.160397,0.068229,-0.113247
37.16,0.211082,0.950558,-0.003783,0.149648,0.070648,0.115652,0.160395,0.068227,-0.113249
37.17,0.211092,0.950553,-0.003831,0.149647,0.070652,0.115646,0.160394,0.068224,-0.113252
37.18,0.211104,0.950549,-0.00388,0.149648,0.070656,0.115643,0.160394,0.068221,-0.113254
37.19,0.211118,0.950546,-0.003932,0.14965,0.07066,0.115641,0.160394,0.068217,-0.113258
37.2,0.211133,0.950543,-0.003986,0.149652,0.070664,0.115638,0.160394,0.068213,-0.113262
37.21,0.211148,0.950541,-0.004041,0.149654,0.070667,0.115635,0.160393,0.068209,-0.113265
37.22,0.211164,0.950539,-0.004097,0.149655,0.070669,0.11563,0.160392,0.068206,-0.113269
37.23,0.21118,0.950536,-0.004154,0.149655,0.070671,0.115625,0.160391,0.068203,-0.113272
37.24,0.211197,0.950534,-0.00421,0.149656,0.070673,0.115618,0.160389,0.068201,-0.113274
37.25,0.211213,0.950532,-0.004267,0.149657,0.070676,0.115612,0.160389,0.0682,-0.113277
37.26,0.21123,0.950529,-0.004322,0.149658,0.070679,0.115607,0.160388,0.068199,-0.113279
37.27,0.211246,0.950526,-0.004378,0.14966,0.070683,0.115603,0.160388,0.068197,-0.113282
37.28,0.211263,0.950523,-0.004433,0.149661,0.070688,0.1156,0.160386,0.068196,-0.113286
37.29,0.21128,0.95052,-0.004488,0.149661,0.070693,0.115597,0.160385,0.068195,-0.11329
37.3,0.211298,0.950516,-0.004542,0.14966,0.070698,0.115593,0.160383,0.068193,-0.113294
37.31,0.211317,0.950513,-0.004597,0.149658,0.070702,0.11559,0.160381,0.06819,-0.113299
37.32,0.211337,0.950511,-0.004651,0.149657,0.070707,0.115586,0.160379,0.068187,-0.113303
37.33,0.211357,0.95051,-0.004704,0.149657,0.070711,0.115582,0.160378,0.068183,-0.113306
37.34,0.211376,0.950509,-0.004757,0.149658,0.070716,0.115578,0.160377,0.06818,-0.113308
37.35,0.211395,0.95051,-0.004809,0.14966,0.070721,0.115575,0.160376,0.068176,-0.113309
37.36,0.211412,0.95051,-0.00486,0.149663,0.070726,0.115572,0.160375,0.068173,-0.11331
37.37,0.211428,0.950511,-0.004911,0.149665,0.070731,0.115568,0.160375,0.068171,-0.113311
37.38,0.211442,0.95051,-0.004961,0.149667,0.070736,0.115564,0.160374,0.068169,-0.113314
37.39,0.211456,0.950509,-0.005011,0.149669,0.070739,0.115558,0.160374,0.068167,-0.113318
37.4,0.211469,0.950507,-0.005061,0.149671,0.070742,0.115552,0.160376,0.068165,-0.113322
37.41,0.211482,0.950504,-0.005109,0.149673,0.070744,0.115546,0.160378,0.068164,-0.113325
37.42,0.211494,0.950501,-0.005156,0.149675,0.070746,0.115539,0.160379,0.068161,-0.113328
37.43,0.211506,0.950496,-0.005201,0.149677,0.070749,0.115532,0.16038,0.068159,-0.113328
37.44,0.211519,0.950492,-0.005245,0.149679,0.070753,0.115524,0.16038,0.068155,-0.113327
37.45,0.211531,0.950487,-0.005288,0.14968,0.070757,0.115513,0.160378,0.068152,-0.113325
37.46,0.211543,0.950483,-0.005329,0.14968,0.070762,0.1155,0.160375,0.068149,-0.113322
37.47,0.211554,0.950481,-0.00537,0.14968,0.070767,0.115485,0.160371,0.068146,-0.113321
37.48,0.211564,0.950479,-0.00541,0.149681,0.070772,0.115469,0.160368,0.068143,-0.113321
37.49,0.211572,0.950479,-0.00545,0.149682,0.070777,0.115454,0.160365,0.068141,-0.113323
37.5,0.211578,0.95048,-0.005489,0.149684,0.070782,0.11544,0.160364,0.068139,-0.113326
37.51,0.211582,0.950481,-0.005528,0.149685,0.070787,0.115427,0.160363,0.068138,-0.11333
37.52,0.211585,0.950482,-0.005566,0.149686,0.070793,0.115416,0.160363,0.068137,-0.113333
37.53,0.211586,0.950483,-0.005602,0.149684,0.070798,0.115404,0.160363,0.068137,-0.113335
37.54,0.211587,0.950484,-0.005636,0.149681,0.070803,0.115391,0.160362,0.068136,-0.113336
37.55,0.211589,0.950486,-0.005666,0.149677,0.070808,0.115378,0.16036,0.068136,-0.113334
37.56,0.211592,0.950487,-0.005694,0.149672,0.07081,0.115365,0.160356,0.068135,-0.113332
37.57,0.211597,0.950488,-0.005718,0.149668,0.070811,0.115354,0.160351,0.068133,-0.113329
37.58,0.211603,0.950489,-0.00574,0.149663,0.070811,0.115346,0.160347,0.068132,-0.113327
37.59,0.211611,0.950489,-0.005761,0.149659,0.07081,0.115342,0.160343,0.06813,-0.113327
37.6,0.21162,0.950488,-0.005781,0.149656,0.070809,0.115339,0.160341,0.068128,-0.113329
37.61,0.211628,0.950488,-0.005801,0.149653,0.07081,0.115338,0.16034,0.068126,-0.113332
37.62,0.211636,0.950488,-0.00582,0.14965,0.070811,0.115336,0.16034,0.068124,-0.113335
37.63,0.211642,0.950488,-0.005836,0.149648,0.070813,0.115333,0.16034,0.068122,-0.113338
37.64,0.211648,0.950489,-0.00585,0.149645,0.070815,0.115328,0.160342,0.068122,-0.11334
37.65,0.211655,0.95049,-0.005862,0.149643,0.070817,0.115322,0.160344,0.068122,-0.113343
37.66,0.211662,0.950491,-0.005871,0.149641,0.070818,0.115318,0.160346,0.068122,-0.113345
37.67,0.211669,0.950491,-0.005878,0.149639,0.070818,0.115315,0.160349,0.068121,-0.113347
37.68,0.211676,0.950489,-0.005883,0.149639,0.070817,0.115316,0.16035,0.068121,-0.113349
37.69,0.211682,0.950487,-0.005888,0.149639,0.070816,0.115319,0.160351,0.068121,-0.11335
37.7,0.211687,0.950483,-0.005891,0.14964,0.070815,0.115325,0.16035,0.068122,-0.113349
37.71,0.211691,0.950479,-0.005893,0.149641,0.070813,0.115331,0.160348,0.068124,-0.113347
37.72,0.211694,0.950474,-0.005894,0.149643,0.070812,0.115336,0.160346,0.068126,-0.113345
37.73,0.211696,0.95047,-0.005893,0.149643,0.070812,0.115339,0.160344,0.068128,-0.113342
37.74,0.211699,0.950465,-0.005891,0.149644,0.070812,0.11534,0.160342,0.06813,-0.113339
37.75,0.211703,0.950461,-0.005886,0.149644,0.070814,0.11534,0.16034,0.06813,-0.113336
37.76,0.211707,0.950457,-0.00588,0.149644,0.070815,0.115341,0.160339,0.068131,-0.113333
37.77,0.211713,0.950454,-0.005873,0.149647,0.070815,0.115343,0.160339,0.068131,-0.113329
37.78,0.21172,0.950452,-0.005865,0.149651,0.070814,0.115348,0.16034,0.068132,-0.113326
37.79,0.211727,0.95045,-0.005856,0.149657,0.070811,0.115356,0.160343,0.068134,-0.113324
37.8,0.211733,0.950449,-0.005846,0.149665,0.070809,0.115364,0.160348,0.068136,-0.113322
37.81,0.211738,0.950448,-0.005833,0.149673,0.070806,0.115372,0.160354,0.068138,-0.113321
37.82,0.211741,0.950446,-0.005819,0.14968,0.070804,0.115377,0.16036,0.068139,-0.11332
37.83,0.211741,0.950444,-0.005803,0.149684,0.070802,0.11538,0.160366,0.06814,-0.113318
37.84,0.211739,0.950442,-0.005786,0.149687,0.0708,0.115381,0.16037,0.068141,-0.113316
37.85,0.211736,0.95044,-0.005769,0.149687,0.070798,0.115381,0.160372,0.068141,-0.113312
37.86,0.211733,0.950439,-0.005752,0.149687,0.070797,0.11538,0.160373,0.06814,-0.113308
37.87,0.211732,0.950439,-0.005735,0.149687,0.070795,0.11538,0.160373,0.06814,-0.113306
37.88,0.211732,0.950439,-0.005717,0.149687,0.070794,0.115382,0.160374,0.068139,-0.113304
37.89,0.211733,0.95044,-0.005699,0.149687,0.070793,0.115385,0.160376,0.068139,-0.113303
37.9,0.211733,0.950442,-0.005679,0.149687,0.070792,0.11539,0.160378,0.068139,-0.113303
37.91,0.211732,0.950444,-0.005657,0.149686,0.07079,0.115395,0.16038,0.06814,-0.113303
37.92,0.211727,0.950446,-0.005635,0.149685,0.070787,0.115401,0.160382,0.068142,-0.113302
37.93,0.21172,0.950448,-0.005612,0.149682,0.070784,0.115406,0.160382,0.068144,-0.113302
37.94,0.211711,0.950449,-0.005589,0.149678,0.07078,0.115411,0.160382,0.068146,-0.113302
37.95,0.211703,0.950449,-0.005567,0.149673,0.070776,0.115416,0.160381,0.068147,-0.113304
37.96,0.211696,0.950449,-0.005546,0.149668,0.070773,0.115421,0.16038,0.068148,-0.113306
37.97,0.211692,0.950448,-0.005527,0.149664,0.070771,0.115425,0.160379,0.068148,-0.113308
